"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"VERACRUZ","MUNICIPIO DE TENOCHTITLAN","Miguel Alemán s/n, Col. Centro, C.P. 93780, Tenochtitlan, Veracruz","MIGUEL ALEMÁN S/N, COLONIA CENTRO, CP 93780, TENOCHTITLAN, VERACRUZ","","","01235 317 5004"
"VERACRUZ","REGISTRO CIVIL DE ALTO LUCERO","Manuel Vázquez s/n, Col. Centro, C.P. 91460, Alto Lucero, Veracruz","MANUEL VÁZQUEZ S/N, COLONIA CENTRO, CP 91460, ALTO LUCERO, VERACRUZ","","","01279 827 00 70"
"VERACRUZ","REGISTRO CIVIL DE ALTOTONGA","Palacio Municipal s/n, Col. Centro, C.P. 93701, Altotonga, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 93701, ALTOTONGA, VERACRUZ","","","01226 316 00 24"
"VERACRUZ","REGISTRO CIVIL DE AMATITLÁN","Morelos # 2, Col. Centro, C.P. 95450, Amatitlán, Veracruz","MORELOS # 2, COLONIA CENTRO, CP 95450, AMATITLÁN, VERACRUZ","","","01 288 876 21 23"
"VERACRUZ","REGISTRO CIVIL DE AMATLÁN DE LOS REYES","Calle 21 de Mayo s/n, Col. Centro, C.P. 94950, Amatlán de los Reyes, Veracruz","CALLE 21 DE MAYO S/N, COLONIA CENTRO, CP 94950, AMATLÁN DE LOS REYES, VERACRUZ","","","01 271 751 03 55"
"VERACRUZ","REGISTRO CIVIL DE ÁNGEL R. CABADA","Primitivo R. Valencia s/n, Col. Centro, C.P. 95841, Ángel R. Cabada, Veracruz","PRIMITIVO R VALENCIA S/N, COLONIA CENTRO, CP 95841, ÁNGEL R CABADA, VERACRUZ","","","01 284 94 600 42"
"VERACRUZ","REGISTRO CIVIL DE ASTACINGA","Astacinga s/n, Col. Centro, C.P. 94810, Astacinga, Veracruz","ASTACINGA S/N, COLONIA CENTRO, CP 94810, ASTACINGA, VERACRUZ","","","01 271 714 15 83"
"VERACRUZ","REGISTRO CIVIL DE ATLAHUILCO","Domicilio Conocido s/n, Col. Centro, C.P. 94830, Atlahuilco, Veracruz","DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 94830, ATLAHUILCO, VERACRUZ","","","01 278 733 20 32"
"VERACRUZ","REGISTRO CIVIL DE ATOYAC","Av Francisco I. Madero s/n, Col. Centro, C.P. 94960, Atoyac, Veracruz","AV FRANCISCO I MADERO S/N, COLONIA CENTRO, CP 94960, ATOYAC, VERACRUZ","","","01 273 735 05 10"
"VERACRUZ","REGISTRO CIVIL DE ATZACÁN","Sur 2 s/n, Col. Centro, C.P. 94440, Atzacán, Veracruz","SUR 2 S/N, COLONIA CENTRO, CP 94440, ATZACÁN, VERACRUZ","","","01 272 721 88 25"
"VERACRUZ","REGISTRO CIVIL DE ATZALAN","Constitución s/n, Col. Centro, C.P. 93680, Atzalan, Veracruz","CONSTITUCIÓN S/N, COLONIA CENTRO, CP 93680, ATZALAN, VERACRUZ","","","01 272 721 88 25"
"VERACRUZ","REGISTRO CIVIL DE BANDERILLA","Juárez # 61, Col. Centro, C.P. 91300, Banderilla, Veracruz","JUÁREZ # 61, COLONIA CENTRO, CP 91300, BANDERILLA, VERACRUZ","","","01 228 811 28 16"
"VERACRUZ","REGISTRO CIVIL DE BENITO JUÁREZ","Av. Juárez s/n, Col. Centro, C.P. 92661, Benito Juárez, Veracruz","AVENIDA JUÁREZ S/N, COLONIA CENTRO, CP 92661, BENITO JUÁREZ, VERACRUZ","","","01 746 100 20 01"
"VERACRUZ","REGISTRO CIVIL DE BOCA DEL RIO","Morelos esq. Hidalgo s/n, Col. Centro, C.P. 94290, Boca del Rio, Veracruz","MORELOS ESQUINA HIDALGO S/N, COLONIA CENTRO, CP 94290, BOCA DEL RIO, VERACRUZ","","","01 229 202 22 62"
"VERACRUZ","REGISTRO CIVIL DE CALCAHUALCO","Palacio Municipal s/n, Col. Centro, C.P. 94120, Calcahualco, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 94120, CALCAHUALCO, VERACRUZ","","","01 273 732 50 69"
"VERACRUZ","REGISTRO CIVIL DE CAMERINO Z. MENDOZA","Francisco I. Madero s/n, Col. Centro, C.P. 94740, Camerino Z. Mendoza, Veracruz","FRANCISCO I MADERO S/N, COLONIA CENTRO, CP 94740, CAMERINO Z MENDOZA, VERACRUZ","","","01 272 726 81 85"
"VERACRUZ","REGISTRO CIVIL DE CARLOS A. CARRILLO","Leyes de Reforma s/n, Col. Centro, C.P. 95331, Carlos A. Carrillo, Veracruz","LEYES DE REFORMA S/N, COLONIA CENTRO, CP 95331, CARLOS A CARRILLO, VERACRUZ","","","01 288 882 79 73"
"VERACRUZ","REGISTRO CIVIL DE CAZONES DE HERRERA","Reforma N° 62, Zona Centro, C.P. 92970, Cazones de Herrera, Veracruz","REFORMA N° 62, ZONA CENTRO, CP 92970, CAZONES DE HERRERA, VERACRUZ","","","01 784 88 700 14"
"VERACRUZ","REGISTRO CIVIL DE CERRO AZUL","Ramón Jáuregui y 5 de Mayo s/n, Col. La Curva, C.P. 92500, Cerro Azu, Veracruz","RAMÓN JÁUREGUI Y 5 DE MAYO S/N, COLONIA LA CURVA, CP 92500, CERRO AZU, VERACRUZ","","","01 785 852 18 08"
"VERACRUZ","REGISTRO CIVIL DE CHACALTIANGUIS","Porfirio Diaz N° 1, Col. Centro,, C.P. 95661, Chacaltianguis, Veracruz","PORFIRIO DIAZ N° 1, COLONIA CENTRO,, CP 95661, CHACALTIANGUIS, VERACRUZ","","","01 288 886 01 66"
"VERACRUZ","REGISTRO CIVIL DE CHALMA","Palacio Municipal s/n, Col. Centro, C.P. 92170, Chalma, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 92170, CHALMA, VERACRUZ","","","01 789 85 50 97"
"VERACRUZ","REGISTRO CIVIL DE CHICONAMEL","Palacio Municipal s/n, Zona Centro, C.P. 92150, Chiconamel, Veracruz","PALACIO MUNICIPAL S/N, ZONA CENTRO, CP 92150, CHICONAMEL, VERACRUZ","","","01 789 882 60 13"
"VERACRUZ","REGISTRO CIVIL DE CHICONQUIACO","Plaza de Armas N° 1, Col. Centro, C.P. 93880, Chiconquiaco, Veracruz","PLAZA DE ARMAS N° 1, COLONIA CENTRO, CP 93880, CHICONQUIACO, VERACRUZ","","","01 279 832 50 67"
"VERACRUZ","REGISTRO CIVIL DE CHINAMECA","Nicolás Bravo s/n, Col. Centro, C.P. 95980, Chinameca, Veracruz","NICOLÁS BRAVO S/N, COLONIA CENTRO, CP 95980, CHINAMECA, VERACRUZ","","","01 922 26 106 38"
"VERACRUZ","REGISTRO CIVIL DE CHOCAMÁN","Morelos s/n, Col. Centro, C.P. 94160, Chocamán, Veracruz","MORELOS S/N, COLONIA CENTRO, CP 94160, CHOCAMÁN, VERACRUZ","","","01 273 732 21 09"
"VERACRUZ","REGISTRO CIVIL DE CHONTLA","Galeana esq. Allende s/n, Col. Centro C.P. 92200, Chontla, Veracruz","GALEANA ESQUINA ALLENDE S/N, COLONIA CENTRO CP 92200, CHONTLA, VERACRUZ","","","01 785 856 00 65"
"VERACRUZ","REGISTRO CIVIL DE CHUMATLÁN","Domicilio Conocido s/n, Col. Centro, C.P. 93040, Chumatlán, Veracruz","DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 93040, CHUMATLÁN, VERACRUZ","","","01 784 596 13 00"
"VERACRUZ","REGISTRO CIVIL DE CITLALTEPETL","Vicente Guerrero N° 1, Col. Centro, C.P. 92230, Citlaltepetl, Veracruz","VICENTE GUERRERO N° 1, COLONIA CENTRO, CP 92230, CITLALTEPETL, VERACRUZ","","","01 785 854 00 92"
"VERACRUZ","REGISTRO CIVIL DE COACOATZINTLA","Libertad s/n, Col. Centro, C.P. 31700, Coacoatzintla, Veracruz","LIBERTAD S/N, COLONIA CENTRO, CP 31700, COACOATZINTLA, VERACRUZ","","","01 228 842 84 37"
"VERACRUZ","REGISTRO CIVIL DE COAHUITLÁN","Hidalgo N° 75, Col. Centro, C.P. 93120, Coahuitlán, Veracruz","HIDALGO N° 75, COLONIA CENTRO, CP 93120, COAHUITLÁN, VERACRUZ","","","01 784 100 80 27"
"VERACRUZ","REGISTRO CIVIL DE COATZACOALCOS","Av. Gutiérrez Zamora N° 407, Col. Centro, C.P. 96400, Coatzacoalcos, Veracruz","AVENIDA GUTIÉRREZ ZAMORA N° 407, COLONIA CENTRO, CP 96400, COATZACOALCOS, VERACRUZ","","","01 921 212 30 83"
"VERACRUZ","REGISTRO CIVIL DE COATZINTLA","Hidalgo esq. Juárez s/n, Col. Centro, C.P. 93161, Coatzintla, Veracruz","HIDALGO ESQUINA JUÁREZ S/N, COLONIA CENTRO, CP 93161, COATZINTLA, VERACRUZ","","","01 782 825 19 17"
"VERACRUZ","REGISTRO CIVIL DE COETZALA","Independencia s/n, Col. Centro, C.P. 94890, Coetzala, Veracruz","INDEPENDENCIA S/N, COLONIA CENTRO, CP 94890, COETZALA, VERACRUZ","","","01 271 127 14 80"
"VERACRUZ","REGISTRO CIVIL DE COLIPA","Independencia s/n, Sector Coatzintla, C.P. 93950, Colipa, Veracruz","INDEPENDENCIA S/N, SECTOR COATZINTLA, CP 93950, COLIPA, VERACRUZ","","","01 279 831 0515"
"VERACRUZ","REGISTRO CIVIL DE COMAPA","Vicente Guerrero esq. Benito Juárez s/n, Col. Centro, C.P. 94200, Comapa, Veracruz","VICENTE GUERRERO ESQUINA BENITO JUÁREZ S/N, COLONIA CENTRO, CP 94200, COMAPA, VERACRUZ","","","01 273 734 06 67"
"VERACRUZ","REGISTRO CIVIL DE CORDOBA","Avenida 1 y Calle 1 s/n Palacio Municipal, Col, Centro, C.P. 94500, Cordoba, Veracruz","AVENIDA 1 Y CALLE 1 S/N PALACIO MUNICIPAL, COL, CENTRO, CP 94500, CORDOBA, VERACRUZ","","","01 271 712 37 55"
"VERACRUZ","REGISTRO CIVIL DE COSAMALOAPAN","Belisario Domínguez N° 401, Col. Centro, C.P. 95400, Cosamaloapan, Veracruz","BELISARIO DOMÍNGUEZ N° 401, COLONIA CENTRO, CP 95400, COSAMALOAPAN, VERACRUZ","","","01 288 882 11 74"
"VERACRUZ","REGISTRO CIVIL DE COSAUTLÁN DE CARBAJAL","Reforma Esq. Miguel Lerdo s/n, Col. Centro, C.P. 91620, Cosautlán de Carbajal, Veracruz","REFORMA ESQUINA MIGUEL LERDO S/N, COLONIA CENTRO, CP 91620, COSAUTLÁN DE CARBAJAL, VERACRUZ","","","01 279 833 00 13"
"VERACRUZ","REGISTRO CIVIL DE COXQUIHUI","Hidalgo N° 1, Col. Centro, C.P. 93060, Coxquihui, Veracruz","HIDALGO N° 1, COLONIA CENTRO, CP 93060, COXQUIHUI, VERACRUZ","","","01 784 843 71 10"
"VERACRUZ","REGISTRO CIVIL DE COYUTLA","Plaza Reforma s/n, Col. Centro, C.P. 93140, Coyutla, Veracruz","PLAZA REFORMA S/N, COLONIA CENTRO, CP 93140, COYUTLA, VERACRUZ","","","01 784 881 40 54"
"VERACRUZ","REGISTRO CIVIL DE CUITLAHUAC","Av. 2 Calle 1 y 2 Palacio Municipal, Col. Centro, C.P. 94910, Cuitlahuac, Veracruz","AVENIDA 2 CALLE 1 Y 2 PALACIO MUNICIPAL, COLONIA CENTRO, CP 94910, CUITLAHUAC, VERACRUZ","","","01 778 732 00 03"
"VERACRUZ","REGISTRO CIVIL DE EL HIGO","Miguel Alemán esq. Emiliano Zapata, Zona Centro, C.P. 92401, El Higo, Veracruz","MIGUEL ALEMÁN ESQUINA EMILIANO ZAPATA, ZONA CENTRO, CP 92401, EL HIGO, VERACRUZ","","","01 489 375 04 30"
"VERACRUZ","REGISTRO CIVIL DE EMILIANO ZAPATA","Carr. Fed Xal-Ver Km 12.5, Col. Dos Ríos, C.P. 91634, Emiliano Zapata, Veracruz","CARR FED XAL-VER KM 125, COLONIA DOS RÍOS, CP 91634, EMILIANO ZAPATA, VERACRUZ","","","01 279 820 00 46"
"VERACRUZ","REGISTRO CIVIL DE ESPINAL","Calle 16 de Sept. N° 6, Col. Centro, C.P. 93186, Espinal, Veracruz","CALLE 16 DE SEPT N° 6, COLONIA CENTRO, CP 93186, ESPINAL, VERACRUZ","","","01 784 881 23 42"
